ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,Latitude,Longitude,Location
11606842,2/24/19 15:00,018XX S CENTRAL PARK AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,FALSE,FALSE,10,24,29,41.85576187,-87.71511843,"(41.855761869, -87.715118431)"
11605869,2/24/19 15:00,012XX N PULASKI RD,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,25,37,23,41.90395034,-87.72633539,"(41.903950336, -87.726335388)"
11619644,2/24/19 15:00,040XX N BROADWAY,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER COMMERCIAL TRANSPORTATION,FALSE,FALSE,19,46,3,41.95611811,-87.65153948,"(41.956118107, -87.651539483)"
11608717,2/24/19 15:00,061XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,24,50,2,41.99274213,-87.70190184,"(41.992742126, -87.701901841)"
11605580,2/24/19 15:10,055XX S MASON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,8,23,56,41.79180737,-87.77081614,"(41.791807369, -87.770816142)"
11605963,2/24/19 15:10,055XX S MASON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,8,23,56,41.79180737,-87.77081614,"(41.791807369, -87.770816142)"
11606667,2/24/19 15:30,061XX S KOLMAR AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,8,13,65,41.78131998,-87.73627447,"(41.781319984, -87.736274472)"
11605576,2/24/19 15:34,015XX N SPAULDING AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,14,26,23,41.9093922,-87.70944693,"(41.9093922, -87.709446934)"
11605657,2/24/19 15:38,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1,42,32,41.88239406,-87.6278448,"(41.882394062, -87.627844798)"
11605621,2/24/19 15:40,016XX E 75TH ST,ASSAULT,SIMPLE,CURRENCY EXCHANGE,TRUE,FALSE,4,8,43,41.75877225,-87.58522953,"(41.758772251, -87.585229528)"
11605699,2/24/19 15:40,026XX W LITHUANIAN PLAZA CT,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,8,17,66,41.76824353,-87.68905679,"(41.768243533, -87.689056789)"
11605607,2/24/19 15:48,0000X E 125TH PL,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,DRIVEWAY - RESIDENTIAL,TRUE,FALSE,5,9,53,41.66635228,-87.62071457,"(41.666352283, -87.620714567)"
11605680,2/24/19 15:49,025XX W HIRSCH ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,14,1,24,41.90662926,-87.69112046,"(41.906629259, -87.691120464)"
11605624,2/24/19 15:51,071XX N WESTERN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,FALSE,TRUE,24,50,2,42.0116946,-87.69023759,"(42.011694602, -87.690237586)"
11606496,2/24/19 15:55,078XX S BENNETT AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,4,8,43,41.75273438,-87.57845377,"(41.752734384, -87.578453772)"
11605588,2/24/19 15:57,016XX N WELLS ST,ROBBERY,STRONGARM - NO WEAPON,DRUG STORE,TRUE,FALSE,18,2,7,41.91134384,-87.63471588,"(41.911343842, -87.63471588)"
11609495,2/24/19 16:00,080XX S COTTAGE GROVE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,6,8,44,41.74879311,-87.60517084,"(41.748793106, -87.605170835)"
11605593,2/24/19 16:00,073XX S SANGAMON ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,7,17,68,41.76066185,-87.64793864,"(41.760661848, -87.647938638)"
11605665,2/24/19 16:00,026XX N SHEFFIELD AVE,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,19,43,7,41.92982251,-87.65376362,"(41.929822507, -87.653763616)"
11607706,2/24/19 16:00,034XX W BELMONT AVE,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,14,35,21,41.93926606,-87.71302979,"(41.939266057, -87.713029786)"
11606588,2/24/19 16:00,062XX N LEAVITT ST,THEFT,OVER $500,STREET,FALSE,FALSE,24,50,2,41.99453242,-87.68486665,"(41.994532419, -87.684866646)"
11605603,2/24/19 16:01,002XX S STATE ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRAIN,TRUE,FALSE,1,42,32,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
11605661,2/24/19 16:04,002XX N STATE ST,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,1,42,32,41.88588808,-87.62794224,"(41.885888079, -87.627942238)"
11605721,2/24/19 16:05,008XX W MONTROSE AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,TRUE,FALSE,19,46,3,41.96181867,-87.65168094,"(41.961818665, -87.651680937)"
11605711,2/24/19 16:07,013XX N LOREL AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,25,37,25,41.90472851,-87.75973489,"(41.904728506, -87.759734893)"
11605600,2/24/19 16:09,026XX W LAWRENCE AVE,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,20,40,4,41.96855977,-87.69536369,"(41.968559766, -87.69536369)"
11605578,2/24/19 16:10,003XX S DEARBORN ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,1,4,32,41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
11605595,2/24/19 16:14,027XX E 75TH PL,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,4,7,43,41.75855686,-87.55812096,"(41.758556862, -87.558120961)"
11605749,2/24/19 16:15,001XX E 57TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2,20,40,41.79107203,-87.62186876,"(41.791072033, -87.621868761)"
11606025,2/24/19 16:15,002XX W NORTH AVE,THEFT,OVER $500,STREET,FALSE,FALSE,18,2,7,41.91115121,-87.63598179,"(41.911151209, -87.63598179)"
11625205,2/24/19 16:15,005XX W FULLERTON PKWY,BATTERY,SIMPLE,OTHER,FALSE,FALSE,19,43,7,41.92556348,-87.64181461,"(41.925563482, -87.641814612)"
11605723,2/24/19 16:21,002XX W 37TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,TRUE,9,3,34,41.8272729,-87.63321643,"(41.827272897, -87.633216431)"
11605700,2/24/19 16:30,017XX S MARSHFIELD AVE,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,12,25,31,41.85837068,-87.66685835,"(41.858370682, -87.666858351)"
11605636,2/24/19 16:30,045XX N KEDZIE AVE,CRIMINAL TRESPASS,TO LAND,OTHER,FALSE,FALSE,17,33,14,41.9634527,-87.7083168,"(41.963452698, -87.7083168)"
11605742,2/24/19 16:38,011XX N MONTICELLO AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,11,27,23,41.90189861,-87.71775185,"(41.901898605, -87.717751849)"
11607455,2/24/19 16:38,043XX N SHERIDAN RD,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,19,46,3,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
11605646,2/24/19 16:40,087XX S COTTAGE GROVE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,6,8,44,41.73505265,-87.60478382,"(41.735052654, -87.604783815)"
11605690,2/24/19 16:40,028XX N CLARK ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,19,44,6,41.93388846,-87.64576371,"(41.933888464, -87.645763705)"
11605879,2/24/19 16:45,013XX W LOYOLA AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,24,49,1,42.0013822,-87.66435258,"(42.001382198, -87.664352579)"
11605625,2/24/19 16:48,111XX S STATE ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,5,34,49,41.69235865,-87.62309675,"(41.692358646, -87.623096746)"
11606695,2/24/19 16:48,026XX W CERMAK RD,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,10,24,30,41.85195164,-87.69188059,"(41.851951639, -87.691880591)"
11605611,2/24/19 16:50,002XX S STATE ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,1,42,32,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
11605596,2/24/19 16:59,009XX W DIVERSEY PKWY,THEFT,OVER $500,CTA STATION,FALSE,FALSE,19,44,6,41.93265297,-87.6530353,"(41.932652973, -87.653035302)"
11606123,2/24/19 17:00,028XX E 90TH ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,4,10,46,41.73185955,-87.55476377,"(41.731859552, -87.554763773)"
11605874,2/24/19 17:00,029XX E 89TH ST,CRIMINAL DAMAGE,TO PROPERTY,STREET,TRUE,FALSE,4,10,46,41.73371937,-87.552217,"(41.733719373, -87.552217004)"
11605650,2/24/19 17:00,074XX S HALSTED ST,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,7,6,68,41.75940222,-87.64426852,"(41.759402215, -87.644268517)"
11605831,2/24/19 17:00,028XX W 63RD ST,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,8,16,66,41.77911217,-87.6936959,"(41.779112173, -87.693695901)"
11612834,2/24/19 17:00,011XX N HOYNE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,12,2,24,41.90154811,-87.67965552,"(41.901548105, -87.679655522)"
11605662,2/24/19 17:10,047XX W ADAMS ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,TRUE,TRUE,11,28,25,41.87806069,-87.74362945,"(41.878060687, -87.743629448)"
11605764,2/24/19 17:11,047XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2,3,38,41.8085009,-87.61656276,"(41.808500903, -87.616562762)"
11605637,2/24/19 17:14,069XX W GRAND AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,25,36,18,41.92356498,-87.7995825,"(41.923564978, -87.799582499)"
11605654,2/24/19 17:15,003XX S KILPATRICK AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,11,28,25,41.87618694,-87.74267363,"(41.87618694, -87.742673628)"
11606213,2/24/19 17:15,001XX N STATE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1,42,32,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
11605876,2/24/19 17:15,001XX N STATE ST,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1,42,32,41.88433188,-87.62790794,"(41.884331884, -87.627907944)"
11605675,2/24/19 17:19,010XX N MONTICELLO AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,11,27,23,41.89962869,-87.7176708,"(41.899628685, -87.717670801)"
11608415,2/24/19 17:20,049XX S PAULINA ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,9,20,61,41.8039241,-87.66727987,"(41.803924097, -87.667279867)"
11605739,2/24/19 17:26,027XX N CLYBOURN AVE,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,19,32,7,41.93112,-87.67678484,"(41.931120002, -87.676784841)"
11605656,2/24/19 17:30,102XX S HALSTED ST,NARCOTICS,FOUND SUSPECT NARCOTICS,RESTAURANT,TRUE,FALSE,22,34,73,41.70828099,-87.64287002,"(41.708280992, -87.642870023)"
11605810,2/24/19 17:30,047XX S MARSHFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,9,20,61,41.80774314,-87.66616193,"(41.807743137, -87.666161931)"
11605670,2/24/19 17:30,005XX N RIDGEWAY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,11,27,23,41.89049919,-87.71983355,"(41.890499193, -87.719833545)"
11605832,2/24/19 17:30,013XX N MONTICELLO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,25,26,23,41.90533226,-87.71786581,"(41.905332257, -87.717865807)"
11605729,2/24/19 17:30,021XX N ELSTON AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,14,32,22,41.92046017,-87.67083136,"(41.92046017, -87.67083136)"
11605836,2/24/19 17:41,109XX S DOTY AVE W,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,5,9,50,41.6959821,-87.59665314,"(41.695982095, -87.596653142)"
11605677,2/24/19 17:41,078XX S KINGSTON AVE,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,TRUE,FALSE,4,7,43,41.7528433,-87.56261682,"(41.752843296, -87.562616815)"
11605765,2/24/19 17:44,001XX E CHICAGO AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,18,42,8,41.89671455,-87.62534014,"(41.896714548, -87.625340136)"
11605655,2/24/19 17:45,041XX W 81ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,8,18,70,41.7457322,-87.72483416,"(41.745732199, -87.724834164)"
11605623,2/24/19 17:46,034XX W FRANKLIN BLVD,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,11,27,23,41.89000426,-87.71250398,"(41.890004257, -87.712503976)"
11606173,2/24/19 17:50,054XX W MADISON ST,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,15,29,25,41.88030293,-87.76047483,"(41.880302933, -87.760474828)"
11605720,2/24/19 17:58,014XX S BLUE ISLAND AVE,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,12,25,28,41.8629061,-87.65685888,"(41.862906101, -87.656858884)"
11605678,2/24/19 17:59,0000X E OAK ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,18,42,8,41.90075274,-87.6278007,"(41.900752739, -87.627800699)"
11605811,2/24/19 18:00,054XX S DAMEN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,9,16,61,41.79488667,-87.67433017,"(41.794886668, -87.674330165)"
11605638,2/24/19 18:00,022XX N CLARK ST,THEFT,OVER $500,STREET,FALSE,FALSE,18,43,7,41.92353085,-87.63922394,"(41.923530846, -87.639223937)"
11606626,2/24/19 18:00,047XX W BERENICE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,17,45,15,41.95069129,-87.74557054,"(41.950691292, -87.745570541)"
11629059,2/24/19 18:00,016XX W PRATT BLVD,ROBBERY,AGGRAVATED,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,24,49,1,42.00021246,-87.67132916,"(42.000212458, -87.671329158)"
11605821,2/24/19 18:02,061XX S WHIPPLE ST,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,8,16,66,41.78198506,-87.69956673,"(41.781985055, -87.699566731)"
11605844,2/24/19 18:02,061XX S WHIPPLE ST,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,8,16,66,41.78198506,-87.69956673,"(41.781985055, -87.699566731)"
11605679,2/24/19 18:06,089XX S ASHLAND AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,22,21,73,41.7311447,-87.66292886,"(41.731144695, -87.66292886)"
11605772,2/24/19 18:10,079XX S CALIFORNIA AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,8,18,70,41.74930301,-87.69261034,"(41.749303008, -87.692610339)"
11605694,2/24/19 18:20,006XX W DIVERSEY PKWY,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,19,43,7,41.93278297,-87.64583438,"(41.932782967, -87.64583438)"
11606098,2/24/19 18:30,080XX S COTTAGE GROVE AVE,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,6,8,44,41.74877662,-87.60516736,"(41.748776618, -87.605167356)"
11607146,2/24/19 18:30,015XX W 47TH ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,9,15,61,41.80863042,-87.66301291,"(41.808630416, -87.663012912)"
11605829,2/24/19 18:30,001XX N STATE ST,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1,42,32,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11605741,2/24/19 18:30,034XX W FRANKLIN BLVD,NARCOTICS,MANU/DELIVER:CRACK,APARTMENT,TRUE,FALSE,11,27,23,41.89000633,-87.71237909,"(41.890006326, -87.712379085)"
11606077,2/24/19 18:30,005XX W WISCONSIN ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,18,43,7,41.91646991,-87.64149026,"(41.916469912, -87.641490262)"
11605705,2/24/19 18:33,040XX W 25TH PL,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,10,22,30,41.84515931,-87.72512243,"(41.84515931, -87.725122431)"
11605682,2/24/19 18:37,039XX W ROOSEVELT RD,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,FALSE,11,24,29,41.86620017,-87.72316816,"(41.866200165, -87.723168162)"
11606227,2/24/19 18:45,075XX S YATES BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,4,7,43,41.75819501,-87.56635718,"(41.758195007, -87.566357181)"
11605717,2/24/19 18:45,031XX N BROADWAY,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,19,44,6,41.93840791,-87.64434422,"(41.938407914, -87.644344222)"
11605761,2/24/19 18:46,012XX W ROOSEVELT RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,12,25,28,41.86698884,-87.65720501,"(41.866988841, -87.657205006)"
11605861,2/24/19 18:47,009XX E 95TH ST,ROBBERY,ARMED: HANDGUN,OTHER RAILROAD PROP / TRAIN DEPOT,FALSE,FALSE,5,8,50,41.72209727,-87.60140997,"(41.722097268, -87.601409966)"
11605718,2/24/19 18:47,003XX N HAMLIN AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,11,37,26,41.88610602,-87.72092957,"(41.886106019, -87.720929568)"
11607628,2/24/19 18:53,018XX N LARRABEE ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,18,43,7,41.91549729,-87.64357664,"(41.915497287, -87.643576643)"
11606801,2/24/19 18:56,038XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,17,30,21,41.94097038,-87.72278665,"(41.940970375, -87.722786649)"
11606534,2/24/19 19:00,102XX S ST LAWRENCE AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,5,9,49,41.70898596,-87.6089383,"(41.708985964, -87.608938304)"
11608780,2/24/19 19:00,061XX S WABASH AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,3,20,40,41.78327639,-87.62378456,"(41.783276387, -87.623784561)"
11605880,2/24/19 19:00,028XX S KOSTNER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,10,22,30,41.83957006,-87.73415531,"(41.839570063, -87.734155305)"
11605903,2/24/19 19:00,014XX S CANAL ST,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1,11,28,41.86221827,-87.63908716,"(41.862218265, -87.639087164)"
11606102,2/24/19 19:00,009XX S WELLS ST,THEFT,OVER $500,STREET,FALSE,FALSE,1,25,32,41.87049413,-87.6335307,"(41.87049413, -87.633530701)"
11605798,2/24/19 19:00,012XX W OHIO ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,12,1,24,41.89253466,-87.65854434,"(41.892534662, -87.658544343)"
11605816,2/24/19 19:00,008XX N LOREL AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,15,37,25,41.89548671,-87.75934746,"(41.89548671, -87.759347455)"
11607550,2/24/19 19:00,009XX N LAWLER AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,15,37,25,41.89776587,-87.75199552,"(41.897765868, -87.75199552)"
11607090,2/24/19 19:00,010XX N CENTRAL PARK AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,11,27,23,41.89965509,-87.71645471,"(41.89965509, -87.716454713)"
11606456,2/24/19 19:00,038XX W CORNELIA AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,17,30,21,41.9446066,-87.72332906,"(41.944606604, -87.723329057)"
11606226,2/24/19 19:00,045XX N DOVER ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,19,46,3,41.96431317,-87.66522219,"(41.964313168, -87.66522219)"
11605905,2/24/19 19:03,011XX W 103RD PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,22,34,73,41.70593319,-87.65090429,"(41.705933188, -87.650904288)"
11605755,2/24/19 19:05,048XX N FRANCISCO AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,TRUE,FALSE,20,40,4,41.96938944,-87.70048881,"(41.96938944, -87.700488807)"
11606286,2/24/19 19:15,010XX N FRANCISCO AVE,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,12,26,24,41.90050559,-87.69928504,"(41.900505589, -87.699285044)"
11605809,2/24/19 19:20,093XX S ASHLAND AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,22,21,73,41.72438717,-87.66275368,"(41.724387165, -87.662753677)"
11606589,2/24/19 19:24,0000X S MICHIGAN AVE,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,1,42,32,41.88172219,-87.62435627,"(41.881722193, -87.624356274)"
11605871,2/24/19 19:25,075XX S DAMEN AVE,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,TRUE,FALSE,6,18,67,41.75716609,-87.67333081,"(41.757166086, -87.673330808)"
11605853,2/24/19 19:26,071XX S HALSTED ST,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,7,6,68,41.76474891,-87.64440192,"(41.764748911, -87.644401916)"
11605767,2/24/19 19:30,007XX E 133RD PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,5,9,54,41.65307832,-87.6024297,"(41.653078323, -87.602429702)"
11610820,2/24/19 19:30,004XX E 31ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1,4,35,41.83842819,-87.61672798,"(41.838428185, -87.616727976)"
11605834,2/24/19 19:30,011XX S STATE ST,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1,4,32,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
11610869,2/24/19 19:30,0000X W JACKSON BLVD,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,1,42,32,41.87817703,-87.62798666,"(41.878177032, -87.627986655)"
11605802,2/24/19 19:30,005XX W DIVERSEY PKWY,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,19,43,7,41.93283988,-87.64297086,"(41.93283988, -87.642970856)"
11605757,2/24/19 19:33,010XX N LAWNDALE AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,11,27,23,41.90007986,-87.71890435,"(41.900079859, -87.718904349)"
11605904,2/24/19 19:35,016XX W MONTEREY AVE,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,22,34,75,41.68953264,-87.66295468,"(41.689532641, -87.662954683)"
11605766,2/24/19 19:40,115XX S HALSTED ST,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,5,34,53,41.68480988,-87.64214721,"(41.684809877, -87.642147208)"
11605976,2/24/19 19:45,052XX S HARPER AVE,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2,4,41,41.80040908,-87.58910979,"(41.800409084, -87.589109789)"
11605807,2/24/19 19:45,003XX S HOMAN AVE,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,TRUE,11,28,27,41.87665557,-87.71085966,"(41.876655574, -87.71085966)"
11605860,2/24/19 19:49,050XX W POLK ST,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,TRUE,FALSE,15,29,25,41.87018751,-87.75117705,"(41.870187514, -87.75117705)"
11605817,2/24/19 19:50,032XX E 91ST ST,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,4,10,46,41.73014561,-87.54528495,"(41.730145605, -87.545284948)"
11605837,2/24/19 19:50,042XX W WASHINGTON BLVD,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,11,28,26,41.88197445,-87.73155231,"(41.881974454, -87.731552309)"
11605768,2/24/19 19:56,015XX N CENTRAL AVE,THEFT,ATTEMPT THEFT,DRUG STORE,FALSE,FALSE,25,29,25,41.90845279,-87.76588076,"(41.908452786, -87.765880756)"
11606349,2/24/19 19:57,106XX S YATES AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,4,7,51,41.70181103,-87.56398454,"(41.701811034, -87.563984542)"
11605886,2/24/19 19:58,001XX E 111TH ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,5,9,49,41.6926045,-87.62069582,"(41.692604495, -87.620695823)"
11605823,2/24/19 20:00,078XX S WESTERN AVE,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,8,18,70,41.75117756,-87.68287649,"(41.751177563, -87.682876487)"
11606618,2/24/19 20:00,014XX E 59TH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,2,5,41,41.78785987,-87.59086468,"(41.787859866, -87.590864683)"
11606461,2/24/19 20:00,041XX W 57TH PL,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,8,13,62,41.78863351,-87.72632073,"(41.788633507, -87.726320731)"
11610895,2/24/19 20:00,008XX W 50TH PL,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,9,20,61,41.80248283,-87.64622412,"(41.802482828, -87.646224121)"
11607501,2/24/19 20:00,018XX W FULTON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,12,27,28,41.88683926,-87.67251195,"(41.886839261, -87.672511949)"
11605893,2/24/19 20:00,009XX W FULLERTON AVE,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,19,43,7,41.9253986,-87.65233702,"(41.925398601, -87.652337017)"
11606706,2/24/19 20:00,005XX W FULLERTON PKWY,BATTERY,SIMPLE,OTHER,FALSE,FALSE,18,43,7,41.9255581,-87.64228871,"(41.925558103, -87.642288705)"
11606050,2/24/19 20:00,037XX N MENARD AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,16,38,15,41.94878607,-87.77173937,"(41.948786067, -87.771739372)"
